PO,CASH,1000000000117225,84908485327811,S,1,BALAJITELE,EQ,00000000,00000600,00006985,00000000,N,N,N,1,3
PO,CASH,1000000000117453,84908485406462,S,1,BALAJITELE,EQ,00000000,00001328,00006705,00000000,N,N,N,1,3
PO,CASH,1000000000119272,84908486009694,S,1,BALAJITELE,EQ,00000000,00005000,00006700,00000000,N,N,N,1,3
PO,CASH,1000000000119387,84908486054921,S,1,BALAJITELE,EQ,00000000,00000301,00006800,00000000,N,N,N,1,3
PO,CASH,1000000000120327,84908486400950,S,1,BALAJITELE,EQ,00000000,00000025,00006800,00000000,N,N,N,1,3
PO,CASH,1000000000121011,84908486630965,S,1,BALAJITELE,EQ,00000000,00000025,00007200,00000000,N,N,N,1,3
PO,CASH,1000000000122818,84908487265492,B,1,BALAJITELE,EQ,00000000,00001000,00006200,00000000,N,N,N,1,3
PO,CASH,1000000000123333,84908487457545,B,1,BALAJITELE,EQ,00000000,00000025,00006200,00000000,N,N,N,1,3
PO,CASH,1000000000124921,84908487989880,S,1,BALAJITELE,EQ,00000000,00000180,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000125793,84908488305095,S,1,BALAJITELE,EQ,00000000,00001000,00007600,00000000,N,N,N,1,3
PO,CASH,1000000000072850,84908489085331,S,4,BALAJITELE,EQ,00000000,00000180,00006490,00000000,N,N,N,1,3
PO,CASH,1000000000128249,84908489153393,S,1,BALAJITELE,EQ,00000000,00000251,00006545,00000000,N,N,N,1,3
PO,CASH,1000000000128577,84908489266179,S,1,BALAJITELE,EQ,00000000,00000200,00006490,00000000,N,N,N,1,3
PO,CASH,1000000000129215,84908489505362,S,1,BALAJITELE,EQ,00000000,00000220,00007400,00000000,N,N,N,1,3
PO,CASH,1000000000131325,84908490325435,S,1,BALAJITELE,EQ,00000000,00000500,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000131816,84908490514967,B,1,BALAJITELE,EQ,00000000,00000900,00005800,00000000,N,N,N,1,3
PO,CASH,1000000000132169,84908490641250,S,1,BALAJITELE,EQ,00000000,00000200,00006495,00000000,N,N,N,1,3
PO,CASH,1000000000132295,84908490703034,B,1,BALAJITELE,EQ,00000000,00001000,00005300,00000000,N,N,N,1,3
PO,CASH,1000000000134011,84908491442465,B,1,BALAJITELE,EQ,00000000,00000251,00006155,00000000,N,N,N,1,3
PO,CASH,1000000000135186,84908491936163,S,1,BALAJITELE,EQ,00000000,00002100,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000135186,84908492248948,S,3,BALAJITELE,EQ,00000000,00002100,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000136159,84908492343297,B,1,BALAJITELE,EQ,00000000,00000013,00006470,00000000,N,N,N,1,3
PO,CASH,1000000000136303,84908492403192,B,1,BALAJITELE,EQ,00000000,00000002,00006220,00000000,N,N,N,1,3
PO,CASH,1000000000137274,84908492805469,S,1,BALAJITELE,EQ,00000000,00000067,00007600,00000000,N,N,N,1,3
PO,CASH,1000000000136159,84908492973764,B,4,BALAJITELE,EQ,00000000,00000013,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000137811,84908493045177,B,1,BALAJITELE,EQ,00000000,00001000,00006020,00000000,N,N,N,1,3
